Trait	Trait_Nickname	Tissue	TCSC_h2	TCSC_JKSE	TCSC_JKP	TCSC_FDRP	prop_h2g	prop_h2g_se
PASS_Schizophrenia_Pardinas2018	Scz	Brain_Hypothalamus	-0.0016310576	0.006041022	6.064187e-01	0.78834432	-0.00361253060649803	0.0133798935381229
PASS_Schizophrenia_Pardinas2018	Scz	Brain_Nucleus_accumbens_basal_ganglia	-0.0082558020	0.005425821	9.359424e-01	0.99524573	-0.0182852756373313	0.0120173219480273
PASS_Schizophrenia_Pardinas2018	Scz	Brain_Putamen_basal_ganglia	 0.0008659326	0.005521580	4.376906e-01	0.63221978	0.00191790158950472	0.012229413583223
PASS_Schizophrenia_Pardinas2018	Scz	Brain_Spinal_cord_cervical_c-1	 0.0063891180	0.005191250	1.092087e-01	0.23661879	0.0141508704797027	0.0114977860673359
PASS_Schizophrenia_Pardinas2018	Scz	Brain_Substantia_nigra	 0.0024435971	0.005541186	3.296108e-01	0.53561754	0.00541217519032379	0.0122728365189785
PASS_Schizophrenia_Pardinas2018	Scz	AllTissues	 0.0655175300	0.008295387	1.416304e-15	NA	0.14511080850205	0.0183729511426881
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Amygdala	 0.0015314076	0.002586808	2.769230e-01	0.7199999	0.0216300505140277	0.0365368305842565
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Anterior_cingulate_cortex_BA24	-0.0002929772	0.003434220	5.339930e-01	0.8016043	-0.00413809552320905	0.0485059334024089
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Caudate_basal_ganglia	-0.0063186472	0.003368891	9.696440e-01	0.9696440	-0.089246429437163	0.0475832112317499
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Cerebellar_Hemisphere	-0.0025236893	0.003780436	7.477946e-01	0.8246521	-0.035645329359973	0.0533959887209199
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Cerebellum	 0.0003033454	0.003849531	4.685956e-01	0.8016043	0.00428453940189326	0.0543719007413198
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Cortex	-0.0009956555	0.003356759	6.166187e-01	0.8016043	-0.0140629308300069	0.0474118458545835
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Frontal_Cortex_BA9	 0.0140767825	0.006493444	1.508523e-02	0.1961080	0.198824611530411	0.0917153125442006
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Hippocampus	 0.0002262213	0.003021384	4.701577e-01	0.8016043	0.00319521586135821	0.0426749148028054
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Hypothalamus	-0.0022507209	0.003169030	7.612173e-01	0.8246521	-0.0317898432619815	0.0447603160388521
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Nucleus_accumbens_basal_ganglia	 0.0110805892	0.006781192	5.112756e-02	0.3323291	0.156505497022805	0.0957795549111167
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Putamen_basal_ganglia	 0.0033947930	0.004501306	2.253707e-01	0.7199999	0.0479490539650059	0.0635777741987085
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Spinal_cord_cervical_c-1	 0.0014148876	0.001822453	2.187670e-01	0.7199999	0.0199842879104816	0.0257408647871829
PASS_SleepDuration_Dashti2019	Sleep Duration	Brain_Substantia_nigra	-0.0004508925	0.003036979	5.590131e-01	0.8016043	-0.00636853815442527	0.0428951829798099
PASS_SleepDuration_Dashti2019	Sleep Duration	AllTissues	 0.0191954439	0.004201107	2.448656e-06	NA	0.271122089639225	0.0593376723968719
PASS_BIP_Stahl2019	Bipolar	Brain_Amygdala	-0.006200346	0.005956720	8.510388e-01	0.91481493	-0.0161551472208175	0.0155203763383801
PASS_BIP_Stahl2019	Bipolar	Brain_Anterior_cingulate_cortex_BA24	-0.006451694	0.007220897	8.141987e-01	0.91481493	-0.0168100415296901	0.0188142193412281
PASS_BIP_Stahl2019	Bipolar	Brain_Caudate_basal_ganglia	 0.026741675	0.009231811	1.885623e-03	0.02451310	0.0696760691861811	0.0240537018792875
PASS_BIP_Stahl2019	Bipolar	Brain_Cerebellar_Hemisphere	 0.003106038	0.009638068	3.736249e-01	0.65551835	0.00809285638133919	0.0251122148483459
PASS_BIP_Stahl2019	Bipolar	Brain_Cerebellum	 0.024678308	0.011267251	1.425238e-02	0.09264046	0.0642999163580407	0.0293570908882465
PASS_BIP_Stahl2019	Bipolar	Brain_Cortex	 0.009875312	0.008436528	1.208914e-01	0.35472454	0.0257303591927575	0.0219815745681515
PASS_BIP_Stahl2019	Bipolar	Brain_Frontal_Cortex_BA9	 0.012582462	0.008188135	6.218707e-02	0.26947729	0.0327839034054732	0.0213343806466444
PASS_BIP_Stahl2019	Bipolar	Brain_Hippocampus	 0.001856824	0.007592295	4.033959e-01	0.65551835	0.00483799846699768	0.0197819038769608
PASS_BIP_Stahl2019	Bipolar	Brain_Hypothalamus	-0.005787225	0.009070884	7.382632e-01	0.91481493	-0.0150787526766755	0.0236344024811318
PASS_BIP_Stahl2019	Bipolar	Brain_Nucleus_accumbens_basal_ganglia	-0.010920253	0.007965084	9.148149e-01	0.91481493	-0.0284529774380128	0.0207532147205042
PASS_BIP_Stahl2019	Bipolar	Brain_Putamen_basal_ganglia	 0.008698653	0.008882636	1.637190e-01	0.35472454	0.02266454547754	0.0231439183806739
PASS_BIP_Stahl2019	Bipolar	Brain_Spinal_cord_cervical_c-1	 0.005950816	0.005707644	1.485657e-01	0.35472454	0.015504993477098	0.0148714014971667
PASS_BIP_Stahl2019	Bipolar	Brain_Substantia_nigra	-0.002863088	0.005794604	6.893807e-01	0.91481493	-0.00745984411946759	0.0150979773184853
PASS_BIP_Stahl2019	Bipolar	AllTissues	 0.061267483	0.008982132	4.519182e-12	NA	0.159633878960764	0.0234031575607422
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Amygdala	 0.0005037307	0.001450065	3.641511e-01	0.5263560	0.00552336278981498	0.0158998400062942
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Anterior_cingulate_cortex_BA24	-0.0020053084	0.001296845	9.389837e-01	0.9389837	-0.0219880307547227	0.0142197912886729
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Caudate_basal_ganglia	 0.0019788106	0.002105048	1.736008e-01	0.4513622	0.0216974851316037	0.0230816709079638
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Cerebellar_Hemisphere	-0.0006052752	0.001667780	6.416687e-01	0.8341693	-0.00663678945108018	0.0182870640766011
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Cerebellum	 0.0036612827	0.001995151	3.324612e-02	0.4062579	0.0401456435742078	0.0218766520602087
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Cortex	 0.0006668456	0.001719444	3.490723e-01	0.5263560	0.00731190357707241	0.0188535572088336
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Frontal_Cortex_BA9	 0.0010874488	0.001519718	2.371316e-01	0.5137852	0.0119237811126918	0.0166635724788178
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Hippocampus	 0.0013488986	0.001416704	1.705134e-01	0.4513622	0.0147905551048114	0.0155340399598452
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Hypothalamus	 0.0017310203	0.001803327	1.685519e-01	0.4513622	0.0189804858158518	0.0197733247568311
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Nucleus_accumbens_basal_ganglia	-0.0024631769	0.001680800	9.286049e-01	0.9389837	-0.0270085182546649	0.018429823417839
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Putamen_basal_ganglia	 0.0025696930	0.001675038	6.250122e-02	0.4062579	0.028176457875636	0.018366639969693
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Spinal_cord_cervical_c-1	-0.0009594161	0.001192267	7.895034e-01	0.9330495	-0.010519913464622	0.0130730979354548
PASS_MCPfemale_Johnston2021	Chronic Pain	Brain_Substantia_nigra	 0.0004357643	0.001256814	3.644003e-01	0.5263560	0.00477811685705691	0.0137808545246899
PASS_MCPfemale_Johnston2021	Chronic Pain	AllTissues	 0.0079503180	0.001538157	1.178443e-07	NA	0.0871745399136569	0.0168657525112137
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Amygdala	-9.795772e-05	0.0005411804	5.718192e-01	0.7458688	-0.00190579229956554	0.0105288015965785
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Anterior_cingulate_cortex_BA24	-2.162127e-04	0.0005862827	6.438563e-01	0.7609211	-0.00420647304133652	0.0114062775678781
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Caudate_basal_ganglia	 3.664363e-04	0.0009790983	3.541058e-01	0.5884949	0.00712911178455385	0.0190486058369072
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Cerebellar_Hemisphere	 4.492557e-04	0.0007991401	2.869988e-01	0.5884949	0.00874038282182969	0.0155474730421609
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Cerebellum	 1.248582e-03	0.0009873532	1.030118e-01	0.5884949	0.0242914877444035	0.0192092071881963
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Cortex	 1.117561e-03	0.0009114878	1.100834e-01	0.5884949	0.0217424394800502	0.0177332248152574
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Frontal_Cortex_BA9	 3.099461e-04	0.0008184436	3.524547e-01	0.5884949	0.0060300791452665	0.0159230272377627
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Hippocampus	 6.228638e-04	0.0006857146	1.818486e-01	0.5884949	0.0121179721361995	0.0133407509083738
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Hypothalamus	-8.713602e-04	0.0006595955	9.067581e-01	0.9067581	-0.0169525339976169	0.0128325964013513
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Nucleus_accumbens_basal_ganglia	-6.600392e-04	0.0007028999	8.261405e-01	0.8949856	-0.0128412290136058	0.0136750949153436
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Putamen_basal_ganglia	 7.965026e-04	0.0008247754	1.670920e-01	0.5884949	0.0154961591074579	0.0160462147553716
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Spinal_cord_cervical_c-1	-9.880613e-05	0.0005314518	5.737452e-01	0.7458688	-0.00192229823249985	0.0103395294824447
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	Brain_Substantia_nigra	 2.003259e-04	0.0005679524	3.621507e-01	0.5884949	0.00389739103003461	0.0110496578233455
PASS_GeneralRiskTolerance_KarlssonLinner2019	Risk Tolerance	AllTissues	 3.167098e-03	0.0008075373	4.392274e-05	NA	0.0616166966651712	0.0157108423845366
PASS_Insomnia_Jansen2019	Insomnia	Brain_Amygdala	 0.0002991267	0.0011053580	0.3933435033	0.5469044	0.00679833372611384	0.0251217736763789
PASS_Insomnia_Jansen2019	Insomnia	Brain_Anterior_cingulate_cortex_BA24	 0.0001846675	0.0010741887	0.4317527751	0.5469044	0.00419698910881964	0.0244133802196784
PASS_Insomnia_Jansen2019	Insomnia	Brain_Caudate_basal_ganglia	 0.0004438312	0.0012023726	0.3560156153	0.5469044	0.0100870717865444	0.0273266505551866
PASS_Insomnia_Jansen2019	Insomnia	Brain_Cerebellar_Hemisphere	 0.0007646820	0.0011288643	0.2490791049	0.5469044	0.0173791364799551	0.0256560077211286
PASS_Insomnia_Jansen2019	Insomnia	Brain_Cerebellum	 0.0004311880	0.0011581677	0.3548340666	0.5469044	0.00979972636395723	0.0263219932544605
PASS_Insomnia_Jansen2019	Insomnia	Brain_Cortex	 0.0008534992	0.0011160221	0.2222045460	0.5469044	0.019397708016037	0.0253641390130486
PASS_Insomnia_Jansen2019	Insomnia	Brain_Frontal_Cortex_BA9	-0.0014498322	0.0010679859	0.9126949369	0.9494719	-0.0329507315484161	0.0242724079522516
PASS_Insomnia_Jansen2019	Insomnia	Brain_Hippocampus	-0.0015924530	0.0009711534	0.9494718634	0.9494719	-0.0361921131416232	0.022071668994
PASS_Insomnia_Jansen2019	Insomnia	Brain_Hypothalamus	 0.0012095465	0.0010502326	0.1247234258	0.5469044	0.0274896940877036	0.0238689225037057
PASS_Insomnia_Jansen2019	Insomnia	Brain_Nucleus_accumbens_basal_ganglia	 0.0016070284	0.0012458306	0.0985382963	0.5469044	0.0365233719329198	0.028314330832265
PASS_Insomnia_Jansen2019	Insomnia	Brain_Putamen_basal_ganglia	 0.0001187290	0.0012702420	0.4627652470	0.5469044	0.00269838676136905	0.0288691356312852
PASS_Insomnia_Jansen2019	Insomnia	Brain_Spinal_cord_cervical_c-1	 0.0002168479	0.0008200643	0.3957251148	0.5469044	0.00492836057178907	0.0186378249664337
PASS_Insomnia_Jansen2019	Insomnia	Brain_Substantia_nigra	 0.0007182261	0.0007042679	0.1539070652	0.5469044	0.0163233198067752	0.016006089053958
PASS_Insomnia_Jansen2019	Insomnia	AllTissues	 0.0038050872	0.0011765180	0.0006099332	NA	0.0864792539519446	0.0267390448406707
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Amygdala	-0.0003927090	0.0005554263	7.602294e-01	0.8994331	-0.0101738080576882	0.0143892828030588
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Anterior_cingulate_cortex_BA24	-0.0011301635	0.0004917544	9.892256e-01	0.9892256	-0.0292788482680142	0.0127397511337162
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Caudate_basal_ganglia	 0.0007306916	0.0009934553	2.310159e-01	0.5497860	0.0189298351696305	0.0257371847467436
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Cerebellar_Hemisphere	 0.0004157171	0.0007311404	2.848181e-01	0.5497860	0.0107698737678291	0.0189414622000636
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Cerebellum	 0.0019642374	0.0009140889	1.582326e-02	0.1385416	0.0508869788580907	0.0236810602217353
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Cortex	 0.0004790883	0.0008941079	2.960386e-01	0.5497860	0.0124116143585653	0.0231634171501204
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Frontal_Cortex_BA9	 0.0002146204	0.0007856808	3.923632e-01	0.6375903	0.00556011395976016	0.020354423821736
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Hippocampus	-0.0010761290	0.0005733515	9.697348e-01	0.9892256	-0.0278789884875218	0.0148536660898895
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Hypothalamus	 0.0008206678	0.0007333865	1.315677e-01	0.5497860	0.0212608249216109	0.0189996514678233
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Nucleus_accumbens_basal_ganglia	-0.0004447438	0.0008466645	7.003090e-01	0.8994331	-0.0115218610745611	0.0219343140261546
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Putamen_basal_ganglia	 0.0017554552	0.0008658932	2.131410e-02	0.1385416	0.0454781147121458	0.0224324652358849
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Spinal_cord_cervical_c-1	-0.0003599013	0.0005071085	7.610588e-01	0.8994331	-0.00932386688594319	0.0131375247214062
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	Brain_Substantia_nigra	 0.0003468588	0.0005945254	2.798048e-01	0.5497860	0.00898597974157902	0.0154022122002788
UKB_460K.repro_NumberChildrenEverBorn_Pooled	Fecundity	AllTissues	 0.0033236902	0.0008085997	1.974639e-05	NA	0.0861059627154829	0.0209481787645642
PASS_BMI1	BMI	Brain_Amygdala	 0.0017108124	0.001997079	1.958171e-01	0.4242705	0.0117098728022376	0.0136692609047731
PASS_BMI1	BMI	Brain_Anterior_cingulate_cortex_BA24	-0.0016037768	0.001881198	8.030399e-01	0.9218641	-0.0109772542610747	0.0128760980847405
PASS_BMI1	BMI	Brain_Caudate_basal_ganglia	 0.0029578663	0.002701657	1.367947e-01	0.3556661	0.0202454916683971	0.0184918351143295
PASS_BMI1	BMI	Brain_Cerebellar_Hemisphere	 0.0014981756	0.002476599	2.726119e-01	0.4429943	0.0102544528070762	0.0169513940293184
PASS_BMI1	BMI	Brain_Cerebellum	 0.0067056044	0.002870412	9.742698e-03	0.1266551	0.0458973610040285	0.0196468994616684
PASS_BMI1	BMI	Brain_Cortex	 0.0044472770	0.002550238	4.059110e-02	0.2638421	0.0304399523354316	0.0174554271043737
PASS_BMI1	BMI	Brain_Frontal_Cortex_BA9	 0.0017065024	0.002750988	2.675224e-01	0.4429943	0.0116803722398337	0.0188294841653658
PASS_BMI1	BMI	Brain_Hippocampus	-0.0026380134	0.001973214	9.093743e-01	0.9218641	-0.018056217329098	0.0135059139075973
PASS_BMI1	BMI	Brain_Hypothalamus	-0.0001498966	0.002090418	5.285823e-01	0.6871570	-0.00102598664901845	0.0143081295808199
PASS_BMI1	BMI	Brain_Nucleus_accumbens_basal_ganglia	 0.0004374122	0.002549976	4.319012e-01	0.6238573	0.00299392299997153	0.0174536313927323
PASS_BMI1	BMI	Brain_Putamen_basal_ganglia	 0.0030898606	0.002592740	1.166825e-01	0.3556661	0.0211489435266578	0.0177463384051088
PASS_BMI1	BMI	Brain_Spinal_cord_cervical_c-1	-0.0027557820	0.001943809	9.218641e-01	0.9218641	-0.0188623000719624	0.0133046506939962
PASS_BMI1	BMI	Brain_Substantia_nigra	 0.0021804512	0.001724091	1.029901e-01	0.3556661	0.0149243748889278	0.0118007580443116
PASS_BMI1	BMI	AllTissues	 0.0175864932	0.002788345	1.421153e-10	NA	0.120372985961409	0.0190851800128466
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Amygdala	-1.092174e-03	0.0010098012	8.602788e-01	0.9220732	-0.0176727124015615	0.0163398250572493
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Anterior_cingulate_cortex_BA24	-1.084692e-03	0.0009777179	8.663737e-01	0.9220732	-0.0175516469320455	0.0158206775619016
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Caudate_basal_ganglia	-3.173851e-04	0.0012767204	5.981626e-01	0.8640126	-0.00513568108454243	0.0206589064294197
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Cerebellar_Hemisphere	 1.138945e-03	0.0014286938	2.126695e-01	0.4607839	0.0184295242039521	0.0231180225343924
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Cerebellum	 1.817184e-03	0.0017448744	1.488355e-01	0.4607839	0.0294042638680008	0.0282342130256047
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Cortex	-1.854301e-03	0.0013066223	9.220732e-01	0.9220732	-0.030004870032839	0.0211427548937659
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Frontal_Cortex_BA9	 1.766707e-03	0.0013778967	9.989035e-02	0.4552075	0.0285874917985778	0.0222960637109168
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Hippocampus	 1.078857e-03	0.0011669870	1.776180e-01	0.4607839	0.0174572347334379	0.0188832847966759
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Hypothalamus	 1.775061e-03	0.0014163073	1.050479e-01	0.4552075	0.028722668914118	0.0229175939822484
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Nucleus_accumbens_basal_ganglia	-7.031335e-04	0.0013798229	6.948280e-01	0.9032764	-0.0113775642927062	0.0223272317506992
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Putamen_basal_ganglia	 3.011032e-03	0.0014238742	1.722879e-02	0.2239743	0.0487222082645511	0.0230400361815118
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Spinal_cord_cervical_c-1	 5.767347e-04	0.0010138626	2.847293e-01	0.5287830	0.00933227675449555	0.016405543451746
PASS_AgeFirstBirth	AgeFirstBirth	Brain_Substantia_nigra	 9.879327e-05	0.0012255967	4.678767e-01	0.7602997	0.00159859653706368	0.0198316622475872
PASS_AgeFirstBirth	AgeFirstBirth	AllTissues	 6.211629e-03	0.0013676952	2.790436e-06	NA	0.100511790330502	0.0221309900895155
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Amygdala	 1.904224e-06	3.084571e-05	0.47538739	0.8828623	4.12169717348866e-05	0.00066765599638082
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Anterior_cingulate_cortex_BA24	-7.263007e-05	6.156103e-05	0.88096128	0.9258127	-0.00157207934473604	0.00133248985103914
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Caudate_basal_ganglia	 2.007006e-05	4.729886e-05	0.33566466	0.7272734	0.000434416787013556	0.00102378484271374
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Cerebellar_Hemisphere	-5.052475e-05	5.127123e-05	0.83779615	0.9258127	-0.0010936092818531	0.00110976685275957
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Cerebellum	 9.847474e-05	4.996656e-05	0.02437264	0.2078499	0.00213148784085979	0.00108152725155709
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Cortex	 1.042152e-04	7.511078e-05	0.08264676	0.3581360	0.00225573965741842	0.0016257743626562
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Frontal_Cortex_BA9	-5.190208e-05	4.127537e-05	0.89570621	0.9258127	-0.00112342163189266	0.000893406359427188
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Hippocampus	-5.435881e-05	3.761084e-05	0.92581267	0.9258127	-0.00117659752053287	0.00081408735928911
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Hypothalamus	-3.673850e-05	3.661459e-05	0.84216227	0.9258127	-0.000795205699307972	0.000792523538397085
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Nucleus_accumbens_basal_ganglia	 2.567242e-05	5.520315e-05	0.32094658	0.7272734	0.000555680049405375	0.00119487342367878
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Putamen_basal_ganglia	 8.482240e-05	7.104234e-05	0.11624491	0.3777959	0.00183598279106204	0.00153771302948753
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Spinal_cord_cervical_c-1	-3.131490e-05	4.541544e-05	0.75475223	0.9258127	-0.000677811639867219	0.000983018276802037
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	Brain_Substantia_nigra	 5.525844e-05	2.982909e-05	0.03197691	0.2078499	0.00119607006296701	0.00064565127068147
PASS_DrinksPerWeek_Liu2019	Drinks Per Week	AllTissues	 9.294835e-05	6.191405e-05	0.06664570	NA	0.00201186904227122	0.00134013091225222
PASS_MedicationUse_Wu2019	Medication Use	Brain_Amygdala	 7.254044e-03	0.003138469	0.0104072621	0.1352944	0.0461453161229336	0.0199648152264793
PASS_MedicationUse_Wu2019	Medication Use	Brain_Anterior_cingulate_cortex_BA24	-1.482858e-03	0.003047901	0.6866998946	0.7860750	-0.00943293682689911	0.0193886846147973
PASS_MedicationUse_Wu2019	Medication Use	Brain_Caudate_basal_ganglia	 7.486338e-04	0.003528023	0.4159769143	0.7860750	0.00476230124524268	0.0224428955131255
PASS_MedicationUse_Wu2019	Medication Use	Brain_Cerebellar_Hemisphere	 1.007154e-02	0.005179293	0.0259128452	0.1684335	0.0640683406592373	0.0329471554300982
PASS_MedicationUse_Wu2019	Medication Use	Brain_Cerebellum	-1.590531e-03	0.004445183	0.6397572404	0.7860750	-0.0101178804991988	0.0282772448551705
PASS_MedicationUse_Wu2019	Medication Use	Brain_Cortex	 6.566835e-03	0.004901436	0.0901588114	0.3906882	0.0417737585996321	0.031179618925731
PASS_MedicationUse_Wu2019	Medication Use	Brain_Frontal_Cortex_BA9	-2.276327e-03	0.003796521	0.7256076682	0.7860750	-0.0144804497293121	0.0241508969849117
PASS_MedicationUse_Wu2019	Medication Use	Brain_Hippocampus	 8.290481e-04	0.003824556	0.4141939000	0.7860750	0.00527384263760708	0.0243292388874139
PASS_MedicationUse_Wu2019	Medication Use	Brain_Hypothalamus	 5.570504e-05	0.003353368	0.4933732078	0.7860750	0.000354357769950427	0.0213318586301562
PASS_MedicationUse_Wu2019	Medication Use	Brain_Nucleus_accumbens_basal_ganglia	-1.972206e-03	0.003453558	0.7160221932	0.7860750	-0.012545837653566	0.0219691955554031
PASS_MedicationUse_Wu2019	Medication Use	Brain_Putamen_basal_ganglia	 2.285044e-03	0.003330988	0.2463578786	0.7860750	0.0145359004136215	0.0211894889491175
PASS_MedicationUse_Wu2019	Medication Use	Brain_Spinal_cord_cervical_c-1	-8.070408e-04	0.002946361	0.6079235077	0.7860750	-0.00513384731200997	0.0187427540260418
PASS_MedicationUse_Wu2019	Medication Use	Brain_Substantia_nigra	-3.002105e-03	0.002499700	0.8851216318	0.8851216	-0.0190973568907733	0.0159014019864797
PASS_MedicationUse_Wu2019	Medication Use	AllTissues	 1.667979e-02	0.004355461	0.0000641692	NA	0.106105508536466	0.0277064968975345
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Amygdala	 0.0010295981	0.001464603	0.2410316568	0.6091306	0.0146457770697424	0.0208336130027017
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Anterior_cingulate_cortex_BA24	 0.0001989663	0.001275532	0.4380216730	0.6091306	0.00283024663107657	0.0181441300948075
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Caudate_basal_ganglia	-0.0008189409	0.001739977	0.6810588840	0.7378138	-0.0116492301874046	0.0247507423649637
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Cerebellar_Hemisphere	 0.0019079399	0.001897163	0.1572846376	0.6091306	0.0271399706786814	0.0269866722568858
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Cerebellum	-0.0007058874	0.002050194	0.6346906723	0.7378138	-0.0100410731944687	0.0291635042384124
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Cortex	 0.0005269820	0.001925945	0.3921873439	0.6091306	0.00749618805151327	0.027396088217507
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Frontal_Cortex_BA9	 0.0004157292	0.001839049	0.4105786659	0.6091306	0.0059136447574025	0.026160008143608
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Hippocampus	 0.0013443155	0.001844374	0.2330394755	0.6091306	0.019122553526096	0.0262357589404383
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Hypothalamus	 0.0001126909	0.001428543	0.4685619680	0.6091306	0.00160299988520849	0.0203206672766718
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Nucleus_accumbens_basal_ganglia	 0.0025741149	0.001829544	0.0797180048	0.6091306	0.0366161431119054	0.0260248043451748
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Putamen_basal_ganglia	-0.0016544512	0.001696640	0.8352530637	0.8352531	-0.0235341566642259	0.0241342835211314
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Spinal_cord_cervical_c-1	 0.0004689128	0.001196851	0.3476071424	0.6091306	0.00667016761973727	0.0170249071249801
PASS_MCPmale_Johnston2021	Chronic Pain	Brain_Substantia_nigra	 0.0005452297	0.001321368	0.3399406108	0.6091306	0.00775575642538992	0.0187961279912943
PASS_MCPmale_Johnston2021	Chronic Pain	AllTissues	 0.0059451998	0.001632768	0.0001356968	NA	0.084568987710654	0.0232257225208545
PASS_RD_Zhao2021	Radial Diffusivity	Brain_Amygdala	 0.010434412	0.009056253	1.246241e-01	0.3240226	0.0302622153210081	0.0262652363452451
